260791655.html		看见一个很喜欢的女生不敢搭讪。。。	我是一名大二学生，昨晚放五一回家。在火车上旁边坐了一位我超动心的女生，她和我到同一地方。经我观察，他脖子上没吻痕，身上没佩戴任何情侣饰品，一路火车位于男生通话或发短信，我承认我不道德。。偷偷瞅了她的短信，发给她妈妈的。。应该是单身，看打扮应该是学生，他托了一大箱行李，据我判断，应该是冬季的衣服要带回家。她一口普通话，声音很好听，可以看出不是四川人。经观察她妈妈应该在我们市里工作，她短信的对她妈妈的称呼是妈妈四川。。她是第一次到我们那里，她妈妈在我们那里应该有房子，不然她不会把一大箱衣服托那去。一路上我瞅了她很多眼，几次想主动上去跟她搭讪。。却没敢，一是不好意思，二是感觉太唐突。看她的穿着和用的手机，家庭条件应该很不错，一路上她都带着耳机在听歌，由此更判断她没男朋，不然那么无聊肯定会与她男友发信息。一路上她问过我几次话，都是我们那什么时候到，或者是快到了吗。再次呻吟一下，她的声音好好听啊。。但我除了回答，不过我也是用普通话回答的，因为我们便利同学都是外省人，都说普通话。应该还是给了她一点映像吧，一节车厢的人全是操着一口四川话。但是直到到！站我都没敢主动找她搭讪。最后到下车的时候她几次朝我这边望了几下（或许是我YY了- -！） 就这样。。和她走散了。。心里却一直想着她。。我是不是很没用啊。。跟女生搭讪这点胆量都没有。。
413155318.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻西游符石问题 符石组同样的不是只能带2组吗，我带了3个万里横行，符石耐力怎么消耗？	因为其中有一个快没耐久了，我想把它换成别的组合，但是也不知道带三套万里，先消耗哪一个，还是同时消耗
27041648.html	百度知道/娱乐休闲/脑筋急转弯/	脑筋动动动@2@	一个姓秦的同学,他的大便是啥颜色?
277247261.html	百度知道/生活/美容/塑身/化妆/	大家帮忙推荐一款150左右的香水	赚到人生第一笔钱 想给我妈买个礼物 女人大概都喜欢香水 但我对这方面的确不是太懂 所以求大家帮忙推荐一下 （40多岁）
409706265.html	百度知道/游戏/单机游戏/	以前玩的一款二战游戏 现在想找回来玩 又忘记了名字	只记得主角叫\"尤里\"吧 可以开坦克 可以在飞机上 好象是二战苏联和德国的 只记得这些了
28735652.html	百度知道/烦恼/恋爱/	我到底要不要问她拒绝我的理由呢？	她说在她心里我们之可以是同学 朋友．被拒绝2次了，但我从没问她为什么拒绝我或者不喜欢我什么地方，我也有点怕知道，可我真的好想问．但大家说是不是问了也没意义，也不能改变什么，反而更加伤心是吗？
292044704.html		如题，要买一个智能MP4，最好是装安卓操作系统的，带重力感应，能装软件，游戏的，还要能看电子书，	看漫画，能放720P以上的高清视频，屏幕要好，分辨率要高于800X480，不要太贵，500元左右 。谢谢大家！
277611856.html	百度知道/社会民生/法律/	交通事故赔偿金是自己先垫付还是等拿到保险公司赔偿金再赔付受害人	就是说先受害者出院了，所有的费用是我先报了保险公司，保险公司给我钱后，我交给受害人还是我先把所有费用垫付给受害人，之后由保险公司赔给我？？？\r\n\r\n我买的是全保，所有手续齐全。并垫付了医疗费！
291928618.html	百度知道/电子数码/手机/通讯/	HTC Touch Pro2 T7373 屏幕是多少寸，为什么在淘宝网上是2.8寸呢，在zol中关村上是3.6寸呢？	在温州那里有卖，顺便来一家网店。。。
290666137.html	百度知道/烦恼/青春期/	男生进，回答问题	男生好像一般都不喜欢陪女生逛街，那么看电影呢？\r\n......\r\n我说的时候男生一般都不喜欢陪着女朋友干什么？
311874956.html	百度知道/娱乐休闲/音乐/	i love the rain - claude kelly 求这首歌的 lrc歌词	中文英文在一起的那种 而且要带着播放时间的那种lrc歌词 谢谢
296001425.html	百度知道/教育/科学/理工学科/数学/	一个等边三角形ABC内有一点P,PE垂直于AB,PF垂直于AC,PD垂直于BC,垂足分别为点E，F,D，且AH垂直于BC于点H，	试用三角形面积公式证明：PE+PF+PD=PH.
298453792.html	百度知道/教育/科学/升学入学/高考/	我的挖掘机【现代 335】在家放着没动有多半年了 现在有活了 不知道动车前都需要保养 或者维修那些地方啊	在那放了大概多半年了，一直没动的。
471568058.html	百度知道/地区/天津/汉沽区/	从汉沽到北京坐大巴 ，什么时候能到，最早5:30的	火车10：30发车了 ，应该要提前半小时进站吧，早上5;30从汉沽走，大约什么时候能到？还有应该不会堵车堵1个多小时吧
178818279.html	百度知道/娱乐休闲/宠物/	金毛打完疫苗拉稀这种情况多不多 ，会不会是细小	我家金毛买来一个月 差不多2个多月的大小吧，周一给他打了针疫苗，回来换了狗粮吃 还喝了点酸奶西瓜 之后就开始拉肚子 黑黑的便便一滩一滩的，今天拉的还是稀的但有点绿绿的，中午给他吃了点黄连素 会不会有事啊 我们这附近没有宠物医院的
456873999.html		有谁能介绍一下安阳的书法家傅江？	现在安阳有一位八十六岁的耄耋老人傅江，是一位书法家。请问他的具体地址在哪里？还有他的其他有关介绍，越详细越好，谢谢！
452228140.html		GTX 670玩永恒之塔有卡顿的现象 瓶颈在哪里？ 大神进来	我的配置 I5 3570K 超到 4.5G 芝奇 1600 8G GTX670 华硕的 目前最快 670 OCZ SSD V4 的 目前最快的了 还有张 OCZ A3 主板 P8Z77-V 玩永恒之塔 20几个人 就老是 一顿一顿的 我开了后台显示 CPU没用满 GPU也没用满 那为什么卡 我游戏装SSD里的 还是装在 快的那个SSD里面 为什么卡 都没满载
303394677.html	百度知道/商业/理财/银行业务/	遇到一个很奇怪的问题，我电子银行口令卡换了U盾，第一次付款的时候，要插U盾，输入密码、、、	今天我付款的时候U盾都没插，直接就可以付款了，只是输入了下银行卡密码，怎么会是这样的情况，那下次如果有人捡到我的银行卡、、、不就可以、、、这样多不安全啊！这到底是怎么回事啊
49250658.html		我的头型扁塌，想要烫发让它蓬起来，却不知道要烫哪种，要比较平常一点的烫，最好是有图说明!	可以带卷发的烫 我还是个十七岁的学生，所以别跟我说爆炸头， 总之让头发蓬蓬的，很可爱的烫。。o(∩_∩)o。。
287878005.html	百度知道/电脑/网络/操作系统/系统故障/	jackd又提示更新了。谁有最新版的呢？我目前是1.6.3a	请发我邮箱18663969@qq.com
4606579.html	百度知道/教育/科学/职业教育/自考/	自考论坛	我是一名自考生，想去一个自考论坛看看，可是去GOOGLE上找，没有满意的，请各位哥哥姐姐们告诉我几个好吗？谢谢．
296301808.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	s7-300如何强制驱动一台设备	我用的是S7-300编程软件，怎么样实现撇除操作员站，用工程师站强制驱动一台设备。急,急，请大神们出招。
184305640.html		德语\"Danke\"该是发长音还是短音	German Deutsche，发音读音规则，\r\n理由一：Danke是双音节且中间只有一个辅音 [d a: \\ng k \\inverted_e];\r\n理由一：nk是 发 [\\ng]，并且要求前面发短音[d a: \\ng k \\inverted_e]
443358888.html	百度知道/游戏/腾讯游戏/穿越火线/	我是cf新手，最近才玩的，我就是想问问现在cf有没有什么活动。就是有什么钻就可以领什么枪，礼包的那种。	对了，我有蓝钻，黄钻，绿钻，会员，超Q。不要那种过期的，要那种新的，请cf有经验的人教教帮帮我，，要是cf高手也可以教教我cf的技巧哇！谢谢啦 帮帮我弄几把好枪吧。。谢谢啦。。。。。。。。对了，有的话发条链接给我。。。。。。谢谢谢谢，，，我不太会说话，，，，见谅，，，，谢谢了。。。。。
182774956.html	百度知道/电脑/网络/编程语言/C#/.NET/	不知道是学.net还是java？	本人大三上学期了。学校开了.net的课，又开了java课。不知道要专攻哪个了。因为我之前学过接近三个月的.net，自己觉得很喜欢.net。可是学校好像更重视java，稍微有老师带着做项目。而学.net没那么支持。想转到java上又觉得java挺麻烦的难学，要学的很多，还是觉得.net好。喜欢.net。加上自己的编程基础不好，平常不经常写代码。学校的教学环境也不好，三流学校。劳烦就我的实际情况指点下！不甚感谢！
168566153.html	百度知道/电脑/网络/百度产品/百度其它产品/	为什么不能把百度设为主页	我现在的主页是“360安全网址” 该怎么改？？
18498054.html	百度知道/游戏/电视游戏/PS系列/	PSP游戏怎么有些没办法玩啊?	我的PSP是2.71版本的.说是内带引导程序了!已经被刷成se-c系统的!说是只有是ISO游戏就可以玩!但是最近下载了龙珠真武道会和合金装备OPS和火爆狂飙都没办法玩啊!都是ISO游戏的!游戏在点击玩之前一切都十分正常!但是点击进去后前两个游戏就完全黑屏没反应!火爆狂飙就是loading不完!盼强人解决我的问题并提供真正可以玩的PSP游戏的网址啊!随便再问一下!为什么我玩PSP游戏的时候经常死机?没有一个游戏例外的!这是机子的问题卡的问题还是我下载的游戏的问题啊!我下载游戏的地址是掌机之王!
479849344.html	百度知道/娱乐休闲/电影/	求一部电影名字	有一部恐怖片 是个小孩 他要是和人对视会掐死那个人 只记得那么多 （请附带图片）
195932804.html	百度知道/烦恼/	我为什么这么内向	我不喜欢我这个性格。我小时候也不是很内向。后来工作原因老是一个人。就发现我胆小了 。也不喜欢和很外向的人说话。也不想交朋友。老是和电脑做伴。老是做白日梦。我想改了我这个性格。帮帮我好吗
172321500.html		哪位知道侠盗猎车圣安迪斯列存档怎么装?	我刚下了个完美存档 可是不知道怎么安装 不知道安装在哪 哪位高人能指点一下 谢谢了
455138011.html		水痘预防针会引起发烧吗?	患者信息：女 1岁 四川 成都 \r\n病情描述(发病时间、主要症状等)：\r\n发热38.7度，汗多，嗜睡\r\n\r\n\r\n曾经治疗情况及是否有过敏、遗传病史：\r\n无
299906017.html	百度知道/地区/福建/龙岩市/	龙岩哪里考摩托车驾驶证	有没有在一两个星期之内可以搞定的。
60600069.html	百度知道/体育/运动/小球运动/乒乓球/	乒乓球横板怎么拉弧圈？	打的好的朋友帮下忙！谢谢！
49796837.html	百度知道/教育/科学/升学入学/小学教育/	语文小小的问题请教下	1.填写关联词:\r\n我们( )能战胜洪水,( )团结起来力量大\r\n2.用部首查字法,\"失\"字应该先查( )
